latitude,longitude,taken_date,t2m,d2m,tp
54.5,52,2017-08-07,290.063,286.793,0.0181465
55,48.25,2017-08-09,290.304,284.75,6.8385
55.25,48,2017-08-10,288.882,284.563,0.115486
55,47.75,2017-08-11,291.155,285.421,0.0131989
56,48.5,2017-08-10,287.647,284.837,0.123737
55.25,49.5,2017-08-10,292.614,287.546,0.570839
55.25,55.75,2017-08-12,288.864,286.887,1.67456
55.25,51.75,2017-08-08,289.689,288.564,0.108887
56.25,53.5,2017-08-10,287.499,281.399,0.0313454
56.75,49,2017-08-12,288.663,284.817,1.35945
56.5,53.5,2017-08-09,287.703,280.24,0.298618
56.25,55.25,2017-08-13,287.062,280.472,7.60401
53.5,48.75,2017-08-13,290.255,285.602,0.734169
53.25,50.5,2017-08-08,292.988,287.417,0
56.75,51.75,2017-08-09,288.454,281.631,0.00659943
54,47,2017-08-10,287.402,283.177,0.0181465
53.75,53.75,2017-08-10,286.019,278.196,0.00329971
53.75,54,2017-08-07,292.491,285.914,0
54,52.75,2017-08-09,290.314,283.585,1.22911
54,53.25,2017-08-10,286.579,280.027,0.00989914
54.75,52.25,2017-08-12,289.766,285.144,0.879353
54,55.75,2017-08-13,288.084,281.651,3.30458
55,51.75,2017-08-07,291.328,286.332,0.00824738
55.25,53.75,2017-08-12,289.413,285.458,1.63167
55.5,49.5,2017-08-09,290.564,285.519,0.417404
55.5,51.25,2017-08-12,290.534,285.186,1.47329
55.5,48,2017-08-09,289.82,285.088,0.476799
55.75,54.5,2017-08-13,288.359,280.565,3.43657
55.75,52.25,2017-08-08,290.07,288.092,0.0577431
56,52.25,2017-08-13,287.238,281.138,0.122086
56.5,55,2017-08-09,286.249,279.007,1.08723
56.25,55,2017-08-10,284.322,279.312,0.151783
56,54.5,2017-08-08,289.14,287.227,0.138584
56.75,48.25,2017-08-07,290.759,286.973,0.55764
54,55.25,2017-08-09,290.41,282.388,0.925549
57,55.5,2017-08-09,285.314,278.923,0.374508
53.25,50.25,2017-08-09,292.438,284.142,0.0643425
53.75,55,2017-08-09,290.95,281.816,0.562588
55,51.5,2017-08-07,291.499,286.37,0.0131989
55.5,53.5,2017-08-12,289.795,285.689,1.33635
55.5,54.25,2017-08-13,288.441,280.312,2.51102
56.25,47.5,2017-08-07,291.059,289.631,0.425652
56,54,2017-08-11,290.539,285.046,0
56.25,53.75,2017-08-09,287.568,280.838,0.343163
56.5,54,2017-08-07,289.656,286.636,0.699524
53,53,2017-08-09,292.969,282.918,1.42874
56.5,53.75,2017-08-10,286.36,281.798,0.227676
57,53,2017-08-09,286.555,280.395,0.00989914
53.75,53.5,2017-08-09,290.972,282.957,0.481747
53.25,54.5,2017-08-11,290.38,282.745,0
54.5,50.75,2017-08-12,290.533,285.034,0
54.25,55.25,2017-08-12,289.541,284.906,0.414104
54.25,55.5,2017-08-07,292,285.296,0.023098
54.25,56,2017-08-08,291.864,289.385,0.00659943
54.25,54.25,2017-08-10,284.927,278.601,0.0181465
55.25,51.5,2017-08-08,289.832,288.167,0.123737
55.25,48.75,2017-08-11,291.553,284.87,0.0329971
55.75,50.75,2017-08-09,289.131,284.447,0.4669
55.5,55,2017-08-12,289.171,286.226,2.00948
56.25,51,2017-08-07,290.477,286.972,0.341511
56,50.5,2017-08-11,291.311,283.615,0.0725937
56.25,52.75,2017-08-13,287.437,280.957,1.22417
55.75,52.5,2017-08-10,290.242,283.391,0.0362968
56.25,49,2017-08-08,290.345,285.536,0.0841408
56.25,51.25,2017-08-10,288.353,284.334,0.221077
56.5,47,2017-08-13,289.792,284.979,0.263969
56.25,55.75,2017-08-09,286.136,278.942,1.39245
56.5,50.5,2017-08-07,289.855,287.524,1.07073
56.5,48,2017-08-12,289.762,285.337,1.26376
56.5,49.5,2017-08-12,288.841,284.865,1.43369
56.5,51.25,2017-08-09,288.797,282.728,0.0131989
56.5,53.25,2017-08-13,287.317,280.86,1.40234
53.75,52.5,2017-08-10,289.258,281.518,0.00164795
56.5,55.75,2017-08-10,284.634,278.073,0.419052
53,51.5,2017-08-11,292.145,282.696,0
56.75,51.5,2017-08-09,288.511,281.866,0.00989914
56.75,56,2017-08-13,286.094,280.458,4.27138
53,48.75,2017-08-08,292.53,286.39,0
53.75,50.75,2017-08-09,291.989,283.535,0.140236
54.5,53.5,2017-08-12,290.471,284.539,0.371208
54.5,54.25,2017-08-13,288.031,280.701,1.54918
54,47.75,2017-08-12,291.423,284.187,0.18148
54.75,51.5,2017-08-10,289.298,282.957,0.0115471
57,49.25,2017-08-10,286.859,284.586,1.84285
55.75,53.5,2017-08-09,290.072,284.274,0.894203
56.75,53,2017-08-11,290.812,284.396,0.0181465
55.25,52.5,2017-08-12,290.127,284.974,0.455349
53.25,47,2017-08-11,290.74,284.938,0
53,49.25,2017-08-10,290.797,282.882,0
54,52.5,2017-08-13,288.655,282.465,3.92657
53.25,53.25,2017-08-11,291.806,282.965,0
53.5,51.5,2017-08-07,292.144,286.315,0
54.25,48.25,2017-08-11,292.091,283.931,0
55.25,47.75,2017-08-13,289.221,284.437,0.226025
54.5,55,2017-08-12,290.193,285.088,0.628582
54.75,49.25,2017-08-11,291.75,285.856,0.0247459
54.25,47.75,2017-08-09,290.042,284.185,2.65951
55.5,50.75,2017-08-12,290.333,285.483,1.92039
56.5,52.25,2017-08-08,289.89,284.914,0.206226
55.75,55,2017-08-09,288.173,282.228,2.52587
56.25,50,2017-08-08,290.248,285.268,0.227676
56.75,54.75,2017-08-12,288.622,285.268,2.66281
56.5,54.5,2017-08-13,285.862,280.86,2.52092
57,51.5,2017-08-11,289.546,286.36,1.44854
57,48.75,2017-08-08,288.815,285.483,0.171581
53.25,50.75,2017-08-12,292.758,285.419,0
53,50,2017-08-13,292.556,284.874,0.311817
53.5,55.25,2017-08-13,287.803,283.071,6.46564
53.5,53.5,2017-08-10,286.521,278.028,0.00164795
54.75,55,2017-08-07,290.324,285.066,0.0395966
54.5,54.5,2017-08-11,290.82,283.108,0
54.25,53.75,2017-08-11,290.241,284.083,0
55,50.75,2017-08-10,288.96,283.573,0.0329971
55.5,47,2017-08-11,291.983,286.119,0.0445442
55,52.5,2017-08-09,289.554,282.953,2.10187
55.25,54.75,2017-08-07,289.863,285.487,0.267269
55.5,53.25,2017-08-11,291.459,284.1,0.00329971
53,48.5,2017-08-09,293.223,284.487,0.125385
57,48.5,2017-08-09,287.979,285.039,0.65168
54.75,50.25,2017-08-08,290.535,288.975,0
53.5,55,2017-08-10,286.377,276.782,0.00329971
54.25,55.75,2017-08-11,289.278,283.377,0
54.5,50.25,2017-08-09,291.033,284.551,0.692924
54.75,53.5,2017-08-07,291.481,285.811,0.00989914
55,54.75,2017-08-08,289.972,286.947,0.0577431
55.25,52.75,2017-08-11,291.244,283.648,0.00824738
55.75,50.25,2017-08-12,289.66,284.874,0.99979
56,55.5,2017-08-10,284.781,278.831,0.168282
56,54.25,2017-08-07,290.588,286.714,0.485046
56.25,48.75,2017-08-13,287.664,282.68,0.522991
56.5,49.75,2017-08-12,288.754,284.852,1.51123
56.5,47.25,2017-08-08,289.846,286.016,0.0527954
56.75,52.5,2017-08-07,289.546,286.283,1.08063
56.5,54.25,2017-08-11,290.077,284.481,0
56.5,52,2017-08-08,289.789,285.028,0.179829
57,50,2017-08-13,286.796,282.484,0.313465
53,52.75,2017-08-08,294.875,287.124,0
53,49,2017-08-13,292.557,284.826,0.168282
53.25,55,2017-08-12,289.154,286.64,0.00494766
53.75,50.25,2017-08-12,291.89,285.207,0.00989914
53.5,54.75,2017-08-08,292.094,287.35,0
54.5,53.25,2017-08-11,291.354,283.854,0
54.5,47,2017-08-11,290.226,285.141,0
56.25,51.75,2017-08-07,291.12,286.397,1.10538
54.75,50.75,2017-08-07,292.477,286.131,0
55.25,50.25,2017-08-10,289.374,285.561,0.608784
55.5,54.5,2017-08-11,290.509,283.79,0
55,55,2017-08-10,284.991,278.696,0.0181465
53.25,53.5,2017-08-12,290.667,285.566,0.00494766
56.75,48.5,2017-08-11,290.528,287.427,0.679726
53.25,54.25,2017-08-13,289.562,282.417,9.03111
53.5,50.75,2017-08-10,289.866,281.726,0
54,55.5,2017-08-08,291.786,288.958,0
53.5,52.5,2017-08-09,292.569,283.502,0.483398
54,56,2017-08-07,291.408,285.735,0.0329971
55,53.5,2017-08-10,287.541,280.948,0.0841408
55,55.25,2017-08-13,287.522,280.61,5.33056
56.25,47.75,2017-08-11,292.866,287.237,0.325016
55.5,50.25,2017-08-09,290.37,285.318,0.465248
56.25,48.25,2017-08-09,289.179,285.775,0.00164795
57,52.75,2017-08-08,288.941,285.627,0.00824738
56.5,48.25,2017-08-10,288.189,284.931,0.320065
57,49,2017-08-13,286.83,282.158,0.509792
53.75,48.75,2017-08-10,289.939,283.715,0.023098
53.25,54.5,2017-08-12,289.935,285.883,0.0940399
53.5,53.75,2017-08-13,289.489,282.149,11.5339
53,52.5,2017-08-08,295.08,287.368,0
53.25,49.25,2017-08-07,294.834,290.25,0.0494957
54.25,49.75,2017-08-10,289.713,283.195,0.0131989
54.75,50.5,2017-08-13,289.052,282.935,0.245823
54.75,47,2017-08-07,292.957,286.426,0.0131989
54.25,55.25,2017-08-11,290.059,283.356,0
54.5,50.75,2017-08-11,291.005,284.15,0
55,54.5,2017-08-10,285.005,278.321,0.0362968
54.75,53.25,2017-08-07,291.148,286.17,0.0148468
56,48,2017-08-07,292.287,289.191,0.280468
55.25,48.5,2017-08-07,291.414,287.653,0.0280457
55.25,48.75,2017-08-12,290.975,284.84,0.0907402
55.5,55,2017-08-11,290.016,284.196,0
56,50.5,2017-08-12,289.431,284.765,1.44524
56,49.5,2017-08-07,291.232,287.929,0.150135
56.5,48,2017-08-11,291.363,287.641,0.206226
57,54.75,2017-08-09,286.632,280.701,0.341511
56.5,49.5,2017-08-11,290.073,286.524,0.36956
53,54.75,2017-08-09,290.75,281.868,3.23529
53.5,47,2017-08-10,287.999,281.562,0.0148468
53.5,52.75,2017-08-09,292.605,283.44,0.425652
53.5,53.25,2017-08-10,286.497,278.972,0.00164795
53.75,49.25,2017-08-08,291.705,286.974,0
53.5,55.75,2017-08-13,289.035,283.74,8.14021
55,48.5,2017-08-08,290.433,286.549,0
54,48.75,2017-08-13,291.785,286.503,1.92864
54.25,50,2017-08-07,292.003,286.321,0.00164795
54.75,54,2017-08-13,288.472,280.587,2.34604
55.5,49.75,2017-08-13,289.798,283.59,0.650028
56,54,2017-08-12,289.772,285.844,0.367908
55.5,53.5,2017-08-11,291.395,284.05,0
57,52.5,2017-08-08,288.958,285.796,0.00824738
53.25,47,2017-08-12,290.662,283.998,0.425652
53.5,48.5,2017-08-08,290.431,285.597,0
53.25,49.5,2017-08-13,292.4,285.395,0.0956879
53.25,48,2017-08-13,289.641,283.442,0.673126
53.25,53.25,2017-08-12,290.865,285.382,0.00494766
54,51.75,2017-08-07,292.101,286.234,0.023098
54.25,48.25,2017-08-12,291.444,285.015,0.133636
54.5,55,2017-08-11,290.662,283.23,0
54.25,47.5,2017-08-08,290.384,289.454,0
54.75,49.25,2017-08-12,291.46,286.157,0.262321
55,47,2017-08-10,288.152,284.698,0.135284
54.75,54.5,2017-08-07,290.453,285.031,0.0362968
55,52.75,2017-08-09,289.533,282.646,2.19756
55,53.25,2017-08-10,289.306,281.422,0.168282
53,51.5,2017-08-12,292.794,285.847,0
55.75,49.25,2017-08-08,291.274,285.979,0
56,49.25,2017-08-13,288.188,282.554,0.645081
57,51.5,2017-08-12,288.147,284.542,1.89564
55,55.75,2017-08-13,287.439,281.272,3.73024
55.5,50.75,2017-08-11,292.1,284.941,0.0346451
56.75,47.5,2017-08-13,288.688,284.286,0.262321
56.75,54.75,2017-08-11,288.821,284.439,0
54,48.25,2017-08-09,290.95,283.799,1.3215
53.5,54.5,2017-08-10,286.351,277.699,0.00659943
54.5,53.5,2017-08-11,291.373,283.926,0
54,47.75,2017-08-11,291.718,284.214,0.00824738
54.25,51,2017-08-08,290.501,287.844,0
54.25,49,2017-08-07,293.632,289.119,0.00494766
54.5,49.75,2017-08-13,288.47,284.788,2.59351
55,53.75,2017-08-13,288.526,280.935,2.18601
55.25,52.5,2017-08-11,290.809,283.599,0.0148468
56.25,55.5,2017-08-08,288.618,287.075,0.308517
56,47.25,2017-08-09,289.697,285.863,0.310165
55.75,48.75,2017-08-10,288.43,286.502,0.405857
56,52,2017-08-09,288.819,282.125,0.387707
53,55.5,2017-08-13,288.025,283.412,8.41077
56.25,56,2017-08-07,289.683,286.671,0.605484
56.75,51,2017-08-13,286.616,282.352,0.572487
56.75,52.75,2017-08-07,289.44,286.136,1.15487
56.75,53,2017-08-12,289.22,284.357,1.27201
53.75,51.25,2017-08-13,289.426,284.436,2.78325
53.75,47,2017-08-09,290.682,283.564,1.73726
53.75,52.75,2017-08-10,288.76,280.985,0.00329971
53.75,53.25,2017-08-09,291.515,283.137,0.433903
54,47.5,2017-08-07,291.188,285.9,0
54,53.75,2017-08-09,289.289,283.105,1.17797
54.25,48,2017-08-10,289.099,282.51,0.0742416
54.25,55.75,2017-08-12,288.547,286.323,0.285419
54.25,51.75,2017-08-08,290.105,286.21,0
54.25,49.5,2017-08-10,289.82,283.398,0.0181465
55.75,50.25,2017-08-11,292.28,283.821,0.0148468
55,48.25,2017-08-13,289.39,284.57,0.252422
55.25,52.75,2017-08-12,290.304,284.982,0.277168
55.25,53,2017-08-07,290.709,285.753,0.0115471
56.5,49.75,2017-08-11,290.328,286.071,0.410805
56.25,55.25,2017-08-09,286.542,279.127,0.491646
56,49.75,2017-08-07,291.861,287.597,0.146835
56.5,55.25,2017-08-10,283.807,278.954,0.358009
56.5,53.5,2017-08-13,287.18,280.884,1.51123
56.5,54.25,2017-08-12,289.108,285.412,1.27201
54,49,2017-08-08,292.006,289.019,0
53.25,50.75,2017-08-11,292.594,283.383,0
56.75,51.75,2017-08-13,285.945,281.23,0.53619
53.5,48.75,2017-08-09,292.512,284.115,0.0758934
54,51.25,2017-08-10,288.72,282.451,0.00494766
54,52.75,2017-08-13,288.867,282.349,3.82428
54,51,2017-08-07,291.605,287.31,0.0346451
54.5,54.5,2017-08-12,290.343,284.711,2.00783
54,55.75,2017-08-09,289.499,282.57,1.58878
54.5,49.25,2017-08-07,293.173,287.627,0
54.25,53.75,2017-08-12,289.789,284.494,1.74386
55,53,2017-08-08,289.781,285.27,0
55.5,49.5,2017-08-13,289.742,283.424,0.778713
55.5,47,2017-08-12,291.137,285.545,0.859554
55.75,54.5,2017-08-09,289.376,282.848,1.63662
55.5,48,2017-08-13,289.271,283.984,0.425652
55.5,53.25,2017-08-12,290.199,285.532,0.968445
56,50,2017-08-10,288.049,284.455,0.986591
56.5,55,2017-08-13,286.175,280.418,4.9709
56,52.25,2017-08-09,289.47,281.75,0.489998
53.25,53.5,2017-08-11,291.252,282.964,0
57,55.5,2017-08-13,286.724,280.482,7.74755
53.25,49.75,2017-08-13,292.427,285.052,0.128685
53.75,54.5,2017-08-09,290.782,282.195,1.43534
53.5,53,2017-08-08,293.186,288.264,0
55,48.75,2017-08-09,290.792,284.912,7.54627
56.25,47.75,2017-08-12,290.628,285.599,1.25551
53.75,50.25,2017-08-11,293.154,283.413,0
53.25,55,2017-08-11,289.257,283.273,0
53.5,48.25,2017-08-13,288.91,284.039,1.18127
54.5,47,2017-08-12,289.808,284.993,0.64838
54,50,2017-08-08,290.727,287.037,0
54.5,48,2017-08-13,292.281,284.802,1.17797
55.5,54.5,2017-08-12,289.397,285.88,2.53742
54.5,53.25,2017-08-12,290.434,284.577,0.395958
54.5,49.5,2017-08-13,288.176,284.807,4.78612
55.5,49.25,2017-08-07,293.279,288.048,0.0379448
55.75,51.25,2017-08-13,287.563,281.855,1.04103
55.75,47,2017-08-09,289.565,285.238,0.221077
55.75,53.25,2017-08-09,290.159,284.315,0.780365
56.25,52.5,2017-08-13,286.948,280.839,0.81831
56,51.25,2017-08-08,290.417,285.235,0.046196
55.75,52.75,2017-08-10,290.588,283.471,0.0346451
56,49,2017-08-10,287.362,284.393,0.501545
53.5,47,2017-08-12,290.476,284.058,1.29676
56.5,50.75,2017-08-13,286.99,282.259,0.410805
53.25,48.5,2017-08-08,291.316,285.415,0
53.5,48,2017-08-13,289.126,283.87,0.326664
56.75,48.5,2017-08-12,288.712,284.923,0.709423
56.75,48.75,2017-08-07,290.479,286.966,0.819962
53.5,53.25,2017-08-12,290.433,284.763,0.0247459
53.5,49.5,2017-08-13,291.115,285.916,0.646729
54.5,48.25,2017-08-13,292.933,286.466,0.81501
54,49.75,2017-08-09,291.744,284.392,0.130337
55.25,49.25,2017-08-08,292.723,287.492,0
55.5,48.75,2017-08-09,290.183,285.614,0.636829
56.5,53.75,2017-08-11,290.589,284.423,0
56,53.75,2017-08-07,290.861,287.505,0.514744
56,47.5,2017-08-09,289.542,285.672,0.229324
56,54,2017-08-10,285.738,281.671,0.120438
56.75,49.25,2017-08-09,288.195,285.32,0.0527954
53.75,48.5,2017-08-07,291.285,286.838,0
53.25,54.5,2017-08-10,287.069,277.21,0.0164986
53.75,48.75,2017-08-12,292.621,285.728,0.0725937
54,52.25,2017-08-07,292.009,285.711,0.0115471
54.25,49.75,2017-08-12,291.255,285.553,0
54.25,47.25,2017-08-08,290.39,289.496,0
54.5,53,2017-08-08,289.696,284.576,0
54.25,54.25,2017-08-11,289.354,283.613,0
54.25,52,2017-08-08,289.952,285.788,0
55,49.25,2017-08-07,293.924,288.737,0.0313454
54.75,53,2017-08-09,289.073,282.759,3.26664
55,54.5,2017-08-12,289.578,285.351,1.54588
56.25,51.25,2017-08-11,290.311,284.777,0.346462
55.25,48.75,2017-08-10,289.479,284.211,0.125385
56,50.5,2017-08-10,288.429,284.22,0.72097
56,51,2017-08-09,289.203,284.048,0.133636
55.75,52.5,2017-08-11,291.095,284.353,0.0478439
56,55.75,2017-08-07,289.507,286.651,0.666527
56.75,52,2017-08-13,285.805,281.092,0.696224
56.5,55.75,2017-08-11,288.04,286.054,0
56.75,47.25,2017-08-13,288.657,284.635,0.201279
53,51.5,2017-08-10,290.792,279.926,0
53.5,49.25,2017-08-07,296.113,292.49,0
53.25,53.75,2017-08-13,290.003,282.109,8.58895
53.5,54.5,2017-08-12,289.771,284.576,0.112186
53.75,52.5,2017-08-11,292.973,283.264,0
54.75,48.75,2017-08-08,292.124,288.122,0
54,54,2017-08-08,290.97,288.364,0
54.5,48.75,2017-08-09,292.799,286.871,2.09032
54.75,51.5,2017-08-11,291.688,283.89,0
55.5,48.25,2017-08-13,289.275,283.882,0.582386
55.75,48.5,2017-08-07,293.351,287.368,0.242523
55.75,48.75,2017-08-12,290.908,285.932,0.329964
56.25,50.25,2017-08-13,287.664,282.279,0.280468
56.75,53,2017-08-10,288.195,283.017,0.00989914
57,49.25,2017-08-11,290.407,287.438,0.740768
53,49.25,2017-08-11,292.51,284.163,0
53.25,47,2017-08-10,288.063,282.05,0
53.25,52.75,2017-08-09,292.472,283.193,0.664875
53.25,53.25,2017-08-10,287.384,278.631,0
54.75,49.25,2017-08-10,290.56,285.029,0.103939
54.25,48.25,2017-08-10,290.273,283.12,0.0527954
53.25,55.75,2017-08-13,288.465,284.177,4.84882
54,50.5,2017-08-08,290.79,287.226,0
55,48,2017-08-13,289.521,284.482,0.273869
57,51.5,2017-08-10,287.203,284.8,0.0560951
55,49.5,2017-08-13,290.325,285.01,1.03939
55.5,53,2017-08-08,289.403,288.066,0.113838
55,47,2017-08-12,290.555,285.3,1.3281
55,53.25,2017-08-12,290.11,285.025,0.874405
53.5,53.5,2017-08-11,291.213,283.228,0
53.25,53,2017-08-08,293.976,287.254,0
53,55,2017-08-07,290.5,285.662,0
53.5,49.75,2017-08-13,291.282,284.898,0.712723
54,48,2017-08-09,290.791,283.699,1.18787
54.25,53.75,2017-08-10,284.771,279.607,0.0313454
54,51.25,2017-08-12,290.76,284.988,0.412453
54,49.5,2017-08-09,292.008,285.199,0.209526
54.25,54,2017-08-07,290.726,285.57,0.0181465
54.5,54.5,2017-08-10,285.339,278.175,0.0296974
55.5,53.25,2017-08-10,289.606,282.408,0.0808411
54.75,50,2017-08-13,288.324,283.783,0.951946
55,50.75,2017-08-11,291.131,283.422,0.00329971
55.5,47,2017-08-10,287.443,285.164,0.249123
57,50.25,2017-08-08,289.667,286.124,0.386059
55.5,52.75,2017-08-09,289.903,282.624,2.52257
55.5,55.75,2017-08-13,286.569,281.022,6.43924
56,50,2017-08-12,289.508,284.941,1.62837
57,53.5,2017-08-07,289.937,286.133,0.468548
53,53.5,2017-08-07,291.959,285.836,0
53,50.25,2017-08-08,293.748,287.692,0
53.75,52.75,2017-08-12,290.816,284.952,0.143536
53.25,48.25,2017-08-13,289.75,283.694,0.674774
53.5,55,2017-08-11,289.591,283.058,0
53.75,53,2017-08-07,291.29,286.05,0
54.25,48,2017-08-12,290.885,284.384,0.265621
54.25,49.5,2017-08-12,291.126,285.808,0.0841408
54.25,47,2017-08-13,289.703,284.359,1.64322
54.25,51.25,2017-08-09,290.825,283.973,0.234276
54.25,50.5,2017-08-07,291.287,286.427,0.0214462
54.25,53.25,2017-08-13,287.878,282.384,1.69931
55.25,52.75,2017-08-10,290.014,282.018,0.0280457
54.75,48.5,2017-08-09,291.229,284.491,2.45493
55.25,47,2017-08-09,289.412,285.153,1.68941
54.25,55.75,2017-08-10,285.523,277.76,0.0131989
54.5,48.5,2017-08-08,293.212,290.098,0
55.25,51.25,2017-08-13,287.952,282.151,0.422352
55.25,53.25,2017-08-09,289.935,282.97,2.71395
56,55.5,2017-08-11,288.92,285.514,0
55.5,53.75,2017-08-13,288.585,280.941,2.55722
56.5,55.25,2017-08-12,288.521,285.478,1.49308
56.25,54.25,2017-08-09,287.518,280.749,0.333263
56.5,55.5,2017-08-07,288.731,286.316,0.486698
56.5,54.25,2017-08-10,285.18,281.349,0.140236
56.5,56,2017-08-08,289.193,287.051,0.28212
57,55,2017-08-07,289.883,286.598,0.683025
56.75,47,2017-08-08,289.419,285.744,0.0445442
56.75,53.25,2017-08-08,289.502,284.982,0.00659943
54.5,47,2017-08-10,288.374,284.725,0.0494957
53,50.75,2017-08-07,293.842,285.997,0
54.5,52.75,2017-08-09,288.952,283.486,0.895851
54.5,53.25,2017-08-10,287.935,281.167,0.108887
54.5,55.75,2017-08-13,287.083,281.104,4.0701
54.75,49,2017-08-13,289.085,286.638,1.12353
56,49,2017-08-12,290.381,284.829,0.414104
54.75,52.75,2017-08-08,289.357,285.155,0
55.25,50.25,2017-08-11,292.992,285.5,0.0989876
55.5,54.5,2017-08-10,284.998,280.421,0.082489
55.75,52.75,2017-08-12,291.035,285.421,1.01959
55.75,53,2017-08-07,292.21,286.759,0.580734
56,51.75,2017-08-09,288.742,282.651,0.273869
55,55,2017-08-11,290.465,283.357,0
56.75,48.5,2017-08-10,287.019,284.771,2.11342
53.25,48.75,2017-08-09,293.048,284.361,0.0527954
54,52,2017-08-07,292.187,285.892,0.023098
53.5,50.75,2017-08-11,293.202,282.705,0
54,47.25,2017-08-07,290.92,286.005,0
54.25,52.25,2017-08-08,289.787,285.075,0
54.25,54.5,2017-08-13,287.573,280.787,4.44131
55,53.5,2017-08-11,291.257,284.056,0
54.5,53.75,2017-08-13,288.71,281.4,1.16477
55,49.75,2017-08-13,289.757,284.245,0.749016
55.5,48.5,2017-08-08,290.822,285.867,0
55.25,54.5,2017-08-09,289.877,282.625,1.84285
56.5,47.75,2017-08-09,288.713,285.771,0.107239
56,48.25,2017-08-07,292.797,288.586,0.202927
56.25,47.75,2017-08-10,288.719,285.559,0.361309
56.5,48.25,2017-08-11,291.167,287.506,0.252422
56.75,52.25,2017-08-13,285.593,281.071,0.687973
56.75,54.5,2017-08-08,289.954,285.292,0.0131989
53.75,51.5,2017-08-08,291.536,286.072,0
57,50.75,2017-08-07,290.769,286.808,0.81171
53,47,2017-08-07,292.337,285.872,0.0131989
53,53.25,2017-08-07,291.914,285.86,0
53.75,48.75,2017-08-11,293.08,284.278,0.00164795
53,50.5,2017-08-13,292.389,284.739,0.458649
54.25,55.25,2017-08-10,286.152,277.337,0
54.25,53.5,2017-08-13,287.919,282.326,1.85934
54.25,49.75,2017-08-11,292.395,284.812,0
55.25,53.5,2017-08-09,289.811,283.132,2.77005
54.5,52.5,2017-08-09,289.085,283.673,0.597233
54.75,52.5,2017-08-08,289.343,285.472,0
54.25,54.25,2017-08-12,289.352,284.32,1.12353
54.5,50.75,2017-08-10,288.618,283.305,0.0148468
55,54.5,2017-08-11,290.919,283.151,0
55.5,55,2017-08-10,284.527,280.52,0.108887
55.75,52.5,2017-08-12,290.723,285.158,1.22417
56.25,48,2017-08-09,289.189,285.746,0.00329971
56.25,49.5,2017-08-09,288.841,285.557,0.00329971
56.5,51.75,2017-08-08,289.697,285.194,0.176529
56.25,51.25,2017-08-12,289.771,284.688,2.36749
56.5,48,2017-08-10,288.042,285.033,0.26067
56.5,49.5,2017-08-10,287.092,284.473,1.14993
56.75,53.5,2017-08-08,289.608,284.924,0.00659943
56.5,55.75,2017-08-12,287.963,285.566,0.610432
56.75,50.25,2017-08-07,289.999,287.865,1.45349
53.25,51.5,2017-08-07,292.562,287.856,0
57,54,2017-08-13,284.231,282.142,2.13816
53,54,2017-08-13,290.02,282.128,7.38954
53.5,47,2017-08-11,290.75,284.673,0.00659943
54.25,55,2017-08-13,287.897,281.027,5.85355
53.5,53.25,2017-08-11,291.878,283.285,0
54,54.25,2017-08-09,289.237,282.478,1.29841
55.25,55,2017-08-09,289.976,282.582,1.79005
54.5,54.75,2017-08-08,291.024,287.448,0
54.75,54.75,2017-08-09,289.916,282.084,1.18457
55,50.25,2017-08-09,290.093,285.577,9.0971
55.75,47.75,2017-08-13,289.012,284.288,0.420704
55.5,53.5,2017-08-10,288.236,281.833,0.113838
55.5,55.25,2017-08-13,287.468,280.918,4.41161
56.5,53.75,2017-08-12,289.432,284.813,2.14806
